"filename","label","File Offset (s)","quality","duration"
"RNM35_20240703_150000.wav","PRTR1",34.2361,"B",0.462871768000241
"RNM35_20240703_150000.wav","PRTR2",37.9688,"C",0.967822787000387
"RNM35_20240703_150000.wav","PRTR1",50.8901,"B",0.639604624000185
"RNM35_20240703_150000.wav","PRTR1",54.7161,"B",0.631188773999838
"RNM35_20240705_070000.wav","PRTR3",10.4314,"B",0.530198570999801
"RNM35_20240705_070000.wav","PRTR2",12.4841,"B",1.42227870600027
"RNM35_20240705_070000.wav","PRTR3",14.209,"B",0.816337481000119
"RNM35_20240705_070000.wav","PRTR3",15.1146,"B",0.807921631000227
"RNM35_20240705_070000.wav","PRTR2",18.4005,"B",0.908911835000254
"RNM35_20240705_070000.wav","PRTR3",19.7872,"B",0.850000883000121
"RNM35_20240705_070000.wav","PRTR3",20.7466,"B",0.589109522999934
"RNM35_20240705_070000.wav","PRTR2",30.8465,"B",1.48118965799995
"RNM35_20240705_070000.wav","PRTR1",32.6854,"B",0.816337482000108
"RNM35_20240705_070000.wav","PRTR1",33.6953,"B",0.589109521999944
"RNM35_20240705_070000.wav","PRTR2",34.7659,"C",0.816337482000108
"RNM35_20240705_070000.wav","PRTR3",35.7403,"B",0.723763127999973
"RNM35_20240705_070000.wav","PRTR1",37.8704,"B",1.16138734500009
"RNM35_20240705_070000.wav","PRTR2",39.2732,"B",0.807921632000216
"RNM35_20240705_070000.wav","PRTR3",40.2966,"B",0.892080135000015
"RNM35_20240705_070000.wav","PRTR1",42.0558,"B",0.816337482000108
"RNM35_20240705_070000.wav","PRTR2",43.2789,"C",0.816337482000108
"RNM35_20240705_070000.wav","PRTR3",44.1761,"C",0.749010679000094
"RNM35_20240705_070000.wav","PRTR1",53.6054,"A",0.942575237000256
"RNM35_20240705_070000.wav","PRTR2",54.862,"B",0.807921632000216
"RNM35_20240705_070000.wav","PRTR3",55.8466,"B",0.690099725999971
"RNM35_20240705_070000.wav","PRTR1",58.5115,"B",0.50495101999968
"RNM35_20240705_110000.wav","PRTR1",6.6254,"B",0.934159385999919
"RNM35_20240705_110000.wav","PRTR2",7.8121,"C",0.690099726999961
"RNM35_20240705_110000.wav","PRTR1",15.9354,"C",0.446040067000013
"RNM35_20240705_110000.wav","PRTR1",21.0847,"B",0.631188775000282
"RNM35_20240705_110000.wav","PRTR2",24.672,"C",0.934159387000363
"RNM35_20240705_110000.wav","PRTR3",26.4243,"C",0.858416733000013
"RNM35_20240705_110000.wav","PRTR1",27.2659,"C",0.597525373999815
"RNM35_20240705_110000.wav","PRTR2",41.1829,"C",0.824753332
"RNM35_20240705_110000.wav","PRTR1",47.39,"B",0.530198570999801
"RNM35_20240705_110000.wav","PRTR1",54.3781,"C",0.824753332
"RNM35_20240705_110000.wav","PRTR2",55.59,"B",0.791089930999988
"RNM35_20240705_110000.wav","PRTR3",56.5076,"C",0.538614421000148
"RNM35_20240705_130000.wav","PRTR1",16.6783,"B",0.361881563999759
"RNM35_20240705_130000.wav","PRTR1",23.1157,"B",0.437624217000121
"RNM35_20240705_130000.wav","PRTR1",30.4401,"B",0.429208365999784
"RNM35_20240705_150000.wav","PRTR1",6.9083,"B",0.597525373000281
"RNM35_20240705_150000.wav","PRTR1",48.8693,"C",0.319802313000309
"RNM35_20240707_130000.wav","PRTR2",42.6015,"B",0.900495984999999
"RNM35_20240707_130000.wav","PRTR3",13.2762,"A",0.673268026000001
"RNM35_20240707_130000.wav","PRTR2",36.2714,"C",0.614357073999997
"RNM35_20240707_130000.wav","PRTR3",14.3308,"C",0.412376666
"RNM35_20240707_130000.wav","PRTR3",24.2229,"B",0.740594827999999
"RNM35_20240707_130000.wav","PRTR3",44.9916,"C",0.513366869999999
"RNM35_20240707_130000.wav","PRTR1",32.3265,"C",0.496535168999998
"RNM35_20240707_130000.wav","PRTR1",22.0398,"B",0.723763127999998
"RNM35_20240707_130000.wav","PRTR1",16.9744,"C",0.336634013000001
"RNM35_20240707_130000.wav","PRTR1",37.0672,"B",0.395544964999999
"RNM35_20240707_130000.wav","PRTR1",6.7564,"B",0.269307211
"RNM35_20240707_130000.wav","PRTR1",47.7736,"C",0.294554761000001
"RNM35_20240707_130000.wav","PRTR3",12.2326,"A",0.917327686
"RNM35_20240707_130000.wav","PRTR2",29.3899,"A",1.178219046
"RNM35_20240707_130000.wav","PRTR1",4.8901,"B",0.580693673
"RNM35_20240707_130000.wav","PRTR1",30.7055,"C",0.345049863
"RNM35_20240707_130000.wav","PRTR2",49.5073,"B",1.338120202
"RNM35_20240707_130000.wav","PRTR2",1.985,"B",0.925743536
"RNM35_20240707_130000.wav","PRTR3",51.2762,"B",0.858416734000002
"RNM35_20240707_130000.wav","PRTR2",23.2888,"B",0.774258230000001
"RNM35_20240707_130000.wav","PRTR2",10.5654,"A",1.321288501
"RNM35_20240707_130000.wav","PRTR3",52.2693,"B",0.732178978
"RNM35_20240707_130000.wav","PRTR3",44.0069,"B",0.749010679000001
"RNM35_20240707_130000.wav","PRTR1",28.0602,"B",0.908911836000001
"RNM35_20240707_140000.wav","PRTR2",20.6015,"B",1.26237754899999
"RNM35_20240707_140000.wav","PRTR1",2.7547,"C",0.732178978
"RNM35_20240707_140000.wav","PRTR3",35.2979,"C",0.395544966000003
"RNM35_20240707_140000.wav","PRTR3",41.9577,"C",0.429208367000001
"RNM35_20240707_140000.wav","PRTR2",39.721,"C",0.673268026000002
"RNM35_20240707_140000.wav","PRTR2",15.9114,"C",0.648020475999999
"RNM35_20240707_140000.wav","PRTR1",24.2379,"C",0.42079251700001
"RNM35_20240707_140000.wav","PRTR3",22.4109,"A",0.850000883999996
"RNM35_20240707_140000.wav","PRTR3",16.8607,"B",0.774258230000001
"RNM35_20240707_140000.wav","PRTR1",18.3857,"B",0.892080134000011
"RNM35_20240707_140000.wav","PRTR3",40.8768,"B",0.824753332
"RNM35_20240707_140000.wav","PRTR1",34.7341,"C",0.504951019999993
"RNM35_20240707_140000.wav","PRTR3",23.3703,"B",0.631188773999995
"RNM35_20240707_140000.wav","PRTR1",47.3445,"C",0.345049863
"RNM35_20240707_140000.wav","PRTR1",14.9199,"B",0.782674080999996
"RNM35_20240707_140000.wav","PRTR2",19.58,"C",0.757426530000004
"RNM35_20240707_140000.wav","PRTR1",35.9544,"C",0.563861972000012
"RNM35_20240707_140000.wav","PRTR2",4.8513,"B",0.732178978999997
"RNM35_20240709_080000.wav","PRTR1",55.0215,"C",0.429208367000001
"RNM35_20240709_080000.wav","PRTR1",45.3624,"C",0.488119318999992
"RNM35_20240709_090000.wav","PRTR1",2.5522,"B",0.446040068000002
"RNM35_20240709_090000.wav","PRTR2",10.0482,"C",0.530198571
"RNM35_20240709_090000.wav","PRTR1",21.7744,"C",0.513366869999999
"RNM35_20240709_090000.wav","PRTR1",39.7452,"C",0.45445591699999
"RNM35_20240709_090000.wav","PRTR3",15.2412,"C",0.437624217999996
"RNM35_20240709_090000.wav","PRTR3",11.3564,"C",0.57227782199999
"RNM35_20240709_090000.wav","PRTR1",18.9462,"B",0.395544965999989
"RNM35_20240709_090000.wav","PRTR1",46.3039,"C",0.277723060999989
"RNM35_20240709_090000.wav","PRTR1",12.2669,"C",0.387129115000022
"RNM35_20240709_090000.wav","PRTR1",3.823,"B",0.563861971999984
"RNM35_20240709_090000.wav","PRTR3",33.9905,"C",0.387129114999993
"RNM35_20240709_090000.wav","PRTR1",9.215,"B",0.774258229999987
"RNM35_20240709_090000.wav","PRTR2",33.3004,"C",0.639604625000004
"RNM35_20240709_090000.wav","PRTR1",32.3326,"B",0.715347277000006
"RNM35_20240709_090000.wav","PRTR3",34.4618,"C",0.378713265000016
"RNM35_20240709_090000.wav","PRTR3",29.9822,"C",0.294554761000001
"RNM35_20240709_090000.wav","PRTR3",53.9914,"C",0.420792516999995
"RNM35_20240709_120000.wav","PRTR1",30.4888,"C",0.513366870000027
"RNM35_20240709_120000.wav","PRTR1",38.1152,"B",0.706931427999962
"RNM35_20240709_120000.wav","PRTR1",43.6495,"B",0.791089929999998
"RNM35_20240709_120000.wav","PRTR2",24.7595,"B",0.908911834999969
"RNM35_20240709_120000.wav","PRTR3",19.1211,"C",0.807921632000046
"RNM35_20240709_120000.wav","PRTR3",1.12,"B",0.70693142799999
"RNM35_20240709_120000.wav","PRTR3",45.7701,"B",0.732178978999968
"RNM35_20240709_120000.wav","PRTR2",44.5163,"A",1.11930809399996
"RNM35_20240709_120000.wav","PRTR2",8.7188,"B",1.20346659700002
"RNM35_20240709_120000.wav","PRTR3",27.1518,"B",0.496535168999969
"RNM35_20240709_120000.wav","PRTR1",25.0541,"B",0.412376666
"RNM35_20240709_120000.wav","PRTR1",53.9905,"B",0.690099726999961
"RNM35_20240709_120000.wav","PRTR1",32.4497,"C",0.496535170000016
"RNM35_20240709_120000.wav","PRTR3",11.3698,"B",1.119308093
"RNM35_20240709_120000.wav","PRTR3",40.2071,"C",0.563861972000041
"RNM35_20240709_120000.wav","PRTR3",2.0875,"C",0.387129114999993
"RNM35_20240709_120000.wav","PRTR3",56.0603,"B",0.555446122000035
"RNM35_20240709_120000.wav","PRTR2",54.9153,"C",0.740594829000031
"RNM35_20240709_120000.wav","PRTR3",10.4188,"B",0.858416733000013
"RNM35_20240709_120000.wav","PRTR3",13.2812,"C",0.387129114999993
"RNM35_20240709_130000.wav","PRTR1",9.7007,"C",0.353465713999981
"RNM35_20240709_130000.wav","PRTR1",36.591,"C",0.218812108999998
"RNM35_20240709_140000.wav","PRTR1",39.8943,"C",0.412376666
"RNM35_20240709_140000.wav","PRTR1",37.2845,"C",0.353465713999981
"RNM35_20240709_140000.wav","PRTR1",3.0778,"C",0.33663401299998
"RNM35_20240709_160000.wav","PRTR1",38.5336,"B",0.462871767999957
"RNM35_20240709_160000.wav","PRTR1",14.7058,"C",0.521782720000033
"RNM35_20240709_160000.wav","PRTR1",22.984,"B",0.530198570999971
"RNM35_20240709_160000.wav","PRTR3",25.0795,"C",0.23564380900001
"RNM35_20240709_160000.wav","PRTR1",59.5049,"B",0.370297413999992
"RNM35_20240709_160000.wav","PRTR3",44.0327,"C",0.471287617999963
"RNM35_20240709_160000.wav","PRTR1",40.9583,"B",0.48811931900002
"RNM35_20240711_080000.wav","PRTR2",43.7153,"C",0.648020474999953
"RNM35_20240711_080000.wav","PRTR3",3.297,"B",0.908911836000016
"RNM35_20240711_080000.wav","PRTR2",36.2814,"B",0.984654488999922
"RNM35_20240711_080000.wav","PRTR2",52.2172,"A",0.757426528999986
"RNM35_20240711_080000.wav","PRTR3",49.3639,"A",0.841585032000012
"RNM35_20240711_080000.wav","PRTR1",26.4213,"B",0.420792516000006
"RNM35_20240711_080000.wav","PRTR3",53.4202,"A",0.547030270999926
"RNM35_20240711_080000.wav","PRTR3",4.4331,"C",0.656436326000005
"RNM35_20240711_080000.wav","PRTR2",2.346,"A",0.917327685999965
"RNM35_20240711_080000.wav","PRTR2",12.2292,"B",0.934159387000022
"RNM35_20240711_080000.wav","PRTR1",21.8547,"A",0.782674079999993
"RNM35_20240711_080000.wav","PRTR3",21.173,"C",0.41237666699999
"RNM35_20240711_080000.wav","PRTR1",4.5846,"C",0.193564557999991
"RNM35_20240711_080000.wav","PRTR1",47.159,"A",0.942575236999915
"RNM35_20240711_080000.wav","PRTR2",22.7554,"A",1.17821904499999
"RNM35_20240711_080000.wav","PRTR2",48.1689,"A",1.17821904599998
"RNM35_20240711_080000.wav","PRTR1",24.7825,"C",0.294554762000018
"RNM35_20240711_080000.wav","PRTR3",23.9673,"A",0.732178978000036
"RNM35_20240711_080000.wav","PRTR3",44.8766,"A",0.757426528999986
"RNM35_20240711_080000.wav","PRTR1",18.9052,"B",0.824753332
"RNM35_20240711_080000.wav","PRTR1",0.8648,"B",1.15297149499997
"RNM35_20240711_090000.wav","PRTR3",38.6601,"A",0.740594828999974
"RNM35_20240711_090000.wav","PRTR1",26.1599,"B",0.218812108000066
"RNM35_20240711_090000.wav","PRTR1",48.2975,"B",0.370297413999992
"RNM35_20240711_090000.wav","PRTR3",12.6139,"A",0.799505780999993
"RNM35_20240711_090000.wav","PRTR3",34.6363,"B",0.807921630999999
"RNM35_20240711_090000.wav","PRTR1",54.4395,"A",0.648020474999953
"RNM35_20240711_090000.wav","PRTR1",24.9171,"B",0.429208367000001
"RNM35_20240711_090000.wav","PRTR1",55.4999,"A",0.723763128000087
"RNM35_20240711_090000.wav","PRTR1",43.4334,"A",0.706931427999962
"RNM35_20240711_090000.wav","PRTR1",47.7841,"B",0.429208367000001
"RNM35_20240711_090000.wav","PRTR1",59.5924,"A",0.361881563999987
"RNM35_20240711_090000.wav","PRTR3",19.9049,"A",0.614357074000054
"RNM35_20240711_090000.wav","PRTR2",30.021,"B",0.984654487999933
"RNM35_20240711_090000.wav","PRTR1",0.7624,"B",0.62277292400006
"RNM35_20240711_090000.wav","PRTR1",16.6173,"C",0.345049862999986
"RNM35_20240711_090000.wav","PRTR1",13.0179,"B",0.580693673000042
"RNM35_20240711_090000.wav","PRTR3",6.6175,"A",0.942575237000028
"RNM35_20240711_090000.wav","PRTR3",18.9791,"A",0.925743536000027
"RNM35_20240711_090000.wav","PRTR1",26.4039,"B",0.547030270999926
"RNM35_20240711_090000.wav","PRTR1",51.7832,"A",0.723763128000087
"RNM35_20240711_090000.wav","PRTR1",10.3699,"A",0.252475509999954
"RNM35_20240711_090000.wav","PRTR2",53.8672,"A",0.791089930999988
"RNM35_20240711_090000.wav","PRTR2",5.5908,"A",1.01831789000005
"RNM35_20240711_090000.wav","PRTR1",36.3037,"A",0.883664285000009
"RNM35_20240711_090000.wav","PRTR3",23.781,"C",0.420792516000006
"RNM35_20240711_090000.wav","PRTR3",56.1391,"A",0.62277292400006
"RNM35_20240711_090000.wav","PRTR1",4.4126,"A",1.06039714100007
"RNM35_20240711_090000.wav","PRTR2",48.2134,"A",1.24554584800001
"RNM35_20240711_090000.wav","PRTR1",24.2944,"C",0.403960816000108
"RNM35_20240711_090000.wav","PRTR3",3.1892,"B",0.858416733000013
"RNM35_20240711_090000.wav","PRTR2",11.6725,"A",0.816337480999891
"RNM35_20240711_090000.wav","PRTR1",10.6561,"A",0.48811931900002
"RNM35_20240711_090000.wav","PRTR3",40.0801,"A",0.7742582300001
"RNM35_20240711_090000.wav","PRTR2",17.0886,"A",1.20346659699999
"RNM35_20240711_090000.wav","PRTR1",18.359,"A",0.639604625000061
"RNM35_20240711_090000.wav","PRTR3",55.2727,"A",0.723763127999973
"RNM35_20240711_090000.wav","PRTR1",21.57,"A",0.48811931900002
"RNM35_20240711_090000.wav","PRTR2",33.3139,"C",0.866832584000008
"RNM35_20240711_090000.wav","PRTR3",58.5234,"A",0.664852176000068
"RNM35_20240711_090000.wav","PRTR2",37.4314,"A",1.15297149499997
"RNM35_20240711_090000.wav","PRTR3",57.5808,"A",0.816337481999994
"RNM35_20240711_130000.wav","PRTR1",29.7708,"C",0.302970611999967
"RNM35_20240711_130000.wav","PRTR1",34.1529,"C",0.353465713999981
"RNM35_20240713_060000.wav","PRTR2",0.2551,"B",0.858416734000002
"RNM35_20240713_060000.wav","PRTR3",36.0282,"B",0.664852175999954
"RNM35_20240713_060000.wav","PRTR1",40.1801,"B",0.328218162999974
"RNM35_20240713_060000.wav","PRTR2",43.4894,"C",0.496535169000026
"RNM35_20240713_060000.wav","PRTR2",54.1259,"B",0.892080135000015
"RNM35_20240713_060000.wav","PRTR3",44.4066,"B",0.504951019000032
"RNM35_20240713_060000.wav","PRTR1",33.9309,"A",0.572277822000046
"RNM35_20240713_060000.wav","PRTR1",21.2197,"B",0.563861972000041
"RNM35_20240713_060000.wav","PRTR1",50.6467,"C",0.454455917000018
"RNM35_20240713_060000.wav","PRTR2",39.4732,"B",0.908911835000026
"RNM35_20240713_060000.wav","PRTR1",53.2507,"B",0.681683876999955
"RNM35_20240713_060000.wav","PRTR2",18.974,"C",0.883664285000009
"RNM35_20240713_060000.wav","PRTR2",22.9838,"A",0.892080135000015
"RNM35_20240713_060000.wav","PRTR1",17.7724,"A",1.12772394399997
"RNM35_20240713_060000.wav","PRTR3",1.7146,"B",0.664852175000078
"RNM35_20240713_060000.wav","PRTR3",24.4426,"B",0.622772924999936
"RNM35_20240713_060000.wav","PRTR3",41.8152,"B",0.446040068000002
"RNM35_20240713_060000.wav","PRTR3",56.4986,"B",0.496535169000026
"RNM35_20240713_060000.wav","PRTR2",31.2431,"B",0.757426530000089
"RNM35_20240713_060000.wav","PRTR2",35.0098,"B",0.807921630999999
"RNM35_20240713_060000.wav","PRTR1",42.2192,"B",0.286138910999966
"RNM35_20240713_060000.wav","PRTR2",30.107,"B",0.799505780999993
"RNM35_20240713_060000.wav","PRTR3",55.5579,"B",0.555446121000045
"RNM35_20240713_060000.wav","PRTR3",25.3587,"B",0.454455918000008
"RNM35_20240713_060000.wav","PRTR2",4.6753,"C",0.648020474999953
"RNM35_20240713_060000.wav","PRTR1",37.74,"B",0.412376666
"RNM35_20240713_060000.wav","PRTR1",12.8159,"A",0.858416734000002
"RNM35_20240713_060000.wav","PRTR2",19.9755,"B",0.824753332
"RNM35_20240713_060000.wav","PRTR3",40.8507,"B",0.782674079999993
"RNM35_20240713_060000.wav","PRTR2",13.8378,"B",0.858416734000002
"RNM35_20240713_060000.wav","PRTR1",46.2999,"C",0.605941224000048
"RNM35_20240713_060000.wav","PRTR3",14.9683,"A",0.740594827999985
"RNM35_20240713_060000.wav","PRTR2",52.4362,"C",0.824753332
"RNM35_20240713_060000.wav","PRTR2",12.038,"B",0.774258229999987
"RNM35_20240713_070000.wav","PRTR1",16.1327,"B",1.00148618900005
"RNM35_20240713_070000.wav","PRTR3",43.4463,"B",0.732178978999968
"RNM35_20240713_070000.wav","PRTR2",59.2366,"B",0.799505780999993
"RNM35_20240713_070000.wav","PRTR1",54.8948,"B",0.782674081000096
"RNM35_20240713_070000.wav","PRTR2",4.6971,"B",0.967822786999932
"RNM35_20240713_070000.wav","PRTR1",54.6339,"B",0.218812109000055
"RNM35_20240713_070000.wav","PRTR1",6.2016,"B",0.740594829000088
"RNM35_20240713_070000.wav","PRTR1",39.8019,"B",0.706931426999972
"RNM35_20240713_070000.wav","PRTR3",53.1359,"B",0.504951020000021
"RNM35_20240713_070000.wav","PRTR1",40.8707,"B",0.690099726999961
"RNM35_20240713_070000.wav","PRTR2",50.0515,"B",0.74901067899998
"RNM35_20240713_070000.wav","PRTR2",17.4221,"C",0.54703027100004
"RNM35_20240713_070000.wav","PRTR1",30.6234,"B",0.67326802599996
"RNM35_20240713_070000.wav","PRTR3",33.5912,"B",0.782674081000096
"RNM35_20240713_070000.wav","PRTR1",3.6761,"A",1.00148618900005
"RNM35_20240713_070000.wav","PRTR2",35.2876,"B",0.521782720000033
"RNM35_20240713_070000.wav","PRTR3",19.0108,"B",0.530198570000039
"RNM35_20240713_070000.wav","PRTR3",25.9844,"B",0.488119318999907
"RNM35_20240713_070000.wav","PRTR2",52.2424,"B",0.850000883000007
"RNM35_20240713_070000.wav","PRTR1",58.0632,"A",0.858416733000013
"RNM35_20240713_070000.wav","PRTR3",24.8845,"B",0.572277821999933
"RNM35_20240713_070000.wav","PRTR1",13.586,"B",0.850000883000007
"RNM35_20240713_070000.wav","PRTR3",18.2038,"B",0.681683875999965
"RNM35_20240713_070000.wav","PRTR1",51.053,"B",0.690099726999961
"RNM35_20240713_070000.wav","PRTR1",43.5137,"B",0.597525372999939
"RNM35_20240713_070000.wav","PRTR3",37.5251,"B",0.631188774000066
"RNM35_20240713_070000.wav","PRTR1",51.7712,"B",0.648020475000067
"RNM35_20240713_070000.wav","PRTR1",48.0707,"B",0.538614419999931
"RNM35_20240713_070000.wav","PRTR3",36.5741,"A",0.841585033000001
"RNM35_20240713_070000.wav","PRTR1",28.4765,"B",0.824753332
"RNM35_20240713_070000.wav","PRTR2",40.8091,"B",0.866832584000008
"RNM35_20240713_070000.wav","PRTR1",5.3985,"B",0.563861971999927
"RNM35_20240713_070000.wav","PRTR3",35.7926,"B",0.521782719999919
"RNM35_20240713_070000.wav","PRTR2",32.4551,"B",0.597525373000053
"RNM35_20240713_070000.wav","PRTR2",14.4781,"B",0.496535170000016
"RNM35_20240713_070000.wav","PRTR3",42.1617,"B",0.908911835000026
"RNM35_20240713_070000.wav","PRTR3",23.2687,"B",1.38861530399993
"RNM35_20240713_070000.wav","PRTR3",5.9996,"C",0.48811931900002
"RNM35_20240713_070000.wav","PRTR3",45.6024,"C",0.555446122000035
"RNM35_20240713_070000.wav","PRTR1",42.4984,"B",0.850000882999893
"RNM35_20240713_070000.wav","PRTR2",7.2827,"B",1.20346659699999
"RNM35_20240713_080000.wav","PRTR1",29.3166,"B",0.437624217000007
"RNM35_20240713_080000.wav","PRTR3",25.1785,"A",0.698515576999966
"RNM35_20240713_080000.wav","PRTR1",0.4963,"A",0.656436325999948
"RNM35_20240713_080000.wav","PRTR2",35.8164,"A",0.698515576999966
"RNM35_20240713_080000.wav","PRTR3",3.7432,"A",0.597525373000053
"RNM35_20240713_080000.wav","PRTR2",1.2537,"A",0.858416733000013
"RNM35_20240713_080000.wav","PRTR3",6.6252,"A",0.841585033000001
"RNM35_20240713_080000.wav","PRTR1",42.6349,"A",0.841585033000001
"RNM35_20240713_080000.wav","PRTR2",59.0694,"C",0.530198571000028
"RNM35_20240713_080000.wav","PRTR3",3.2972,"B",0.319802311999979
"RNM35_20240713_080000.wav","PRTR2",2.3198,"A",0.925743536000027
"RNM35_20240713_080000.wav","PRTR1",12.0361,"A",0.984654487999933
"RNM35_20240713_080000.wav","PRTR2",54.9761,"A",1.16138734499998
"RNM35_20240713_080000.wav","PRTR3",14.0643,"A",0.875248434000014
"RNM35_20240713_080000.wav","PRTR1",54.1766,"C",0.429208366000012
"RNM35_20240713_080000.wav","PRTR3",26.1463,"A",0.462871768000014
"RNM35_20240713_080000.wav","PRTR2",23.7736,"A",0.925743536000027
"RNM35_20240713_080000.wav","PRTR1",7.1049,"A",0.319802312000093
"RNM35_20240713_080000.wav","PRTR1",42.3656,"A",0.260891360000073
"RNM35_20240713_080000.wav","PRTR2",20.2383,"A",0.648020474999953
"RNM35_20240713_080000.wav","PRTR3",44.5811,"A",0.757426528999986
"RNM35_20240713_080000.wav","PRTR1",33.8258,"A",0.631188774999941
"RNM35_20240713_080000.wav","PRTR2",5.317,"A",1.17821904600009
"RNM35_20240713_080000.wav","PRTR2",43.5628,"A",1.00148618899993
"RNM35_20240713_080000.wav","PRTR2",30.1245,"A",1.36336775300003
"RNM35_20240713_080000.wav","PRTR1",32.5382,"A",0.462871768000014
"RNM35_20240713_080000.wav","PRTR2",13.1217,"A",0.925743536000027
"RNM35_20240713_080000.wav","PRTR1",4.408,"A",0.791089930999988
"RNM35_20240713_130000.wav","PRTR1",56.6267,"B",0.8752484339999
"RNM35_20240713_130000.wav","PRTR1",8.3774,"A",1.03514959000006
"RNM35_20240713_130000.wav","PRTR2",26.7542,"A",0.807921630999999
"RNM35_20240713_130000.wav","PRTR1",2.3203,"A",0.563861972000041
"RNM35_20240713_130000.wav","PRTR1",29.6762,"B",0.631188775000055
"RNM35_20240713_130000.wav","PRTR1",41.0988,"B",0.67326802599996
"RNM35_20240713_130000.wav","PRTR3",58.7307,"B",0.648020476000056
"RNM35_20240713_130000.wav","PRTR1",32.2042,"B",0.479703469000015
"RNM35_20240713_130000.wav","PRTR2",9.6986,"A",0.681683876999955
"RNM35_20240713_130000.wav","PRTR1",6.2713,"A",0.370297413999992
"RNM35_20240713_130000.wav","PRTR1",15.7554,"A",0.555446121000045
"RNM35_20240713_130000.wav","PRTR2",57.8891,"B",0.67326802599996
"RNM35_20240713_130000.wav","PRTR1",39.7062,"B",0.589109522000058
"RNM35_20240713_130000.wav","PRTR1",58.8569,"B",0.521782721000022
"RNM35_20240713_130000.wav","PRTR3",28.1607,"A",0.664852175999954
"RNM35_20240713_130000.wav","PRTR1",24.0634,"A",0.496535169000026
"RNM35_20240713_130000.wav","PRTR3",43.1503,"B",0.437624217000007
"RNM35_20240713_130000.wav","PRTR3",10.515,"A",0.622772923999946
"RNM35_20240713_130000.wav","PRTR1",4.7059,"A",0.530198570000039
"RNM35_20240713_140000.wav","PRTR1",11.2949,"C",0.67326802599996
"RNM35_20240713_140000.wav","PRTR1",40.3277,"C",0.673268026999949
"RNM35_20240713_140000.wav","PRTR1",49.4583,"C",0.471287619000009
"RNM35_20240713_140000.wav","PRTR1",32.8604,"C",0.589109522999934
"RNM35_20240713_140000.wav","PRTR1",8.73,"C",0.412376666
"RNM35_20240713_140000.wav","PRTR1",38.3589,"C",0.530198569999925
"RNM35_20240713_170000.wav","PRTR1",1.2846,"C",0.33663401299998
"RNM35_20240713_170000.wav","PRTR1",19.0621,"B",0.538614421000034
"RNM35_20240713_170000.wav","PRTR1",36.1235,"B",0.378713265000101
"RNM35_20240715_070000.wav","PRTR3",1.0591,"B",0.605941223000059
"RNM35_20240715_070000.wav","PRTR3",0.2134,"B",0.740594828999974
"RNM35_20240715_070000.wav","PRTR1",3.8418,"A",0.841585033000001
"RNM35_20240715_070000.wav","PRTR2",4.8148,"A",1.13613979499996
"RNM35_20240715_070000.wav","PRTR3",6.0183,"A",0.664852176000068
"RNM35_20240715_070000.wav","PRTR1",6.2107,"A",0.555446121000159
"RNM35_20240715_070000.wav","PRTR1",7.2879,"A",0.496535169000026
"RNM35_20240715_070000.wav","PRTR3",8.1442,"A",0.757426529999975
"RNM35_20240715_070000.wav","PRTR1",9.9648,"A",0.648020475000067
"RNM35_20240715_070000.wav","PRTR2",15.0353,"B",0.72376312900019
"RNM35_20240715_070000.wav","PRTR3",17.4509,"B",0.488119318999907
"RNM35_20240715_070000.wav","PRTR1",19.1834,"B",0.38712911499988
"RNM35_20240715_070000.wav","PRTR1",19.831,"B",0.622772924000174
"RNM35_20240715_070000.wav","PRTR3",20.0498,"B",0.605941223999935
"RNM35_20240715_070000.wav","PRTR3",21.0765,"B",0.336634012999866
"RNM35_20240715_070000.wav","PRTR2",21.6659,"B",0.664852175000078
"RNM35_20240715_070000.wav","PRTR3",21.8763,"B",0.370297413999879
"RNM35_20240715_070000.wav","PRTR3",23.062,"C",0.345049862999986
"RNM35_20240715_070000.wav","PRTR1",23.7184,"B",0.631188773999838
"RNM35_20240715_070000.wav","PRTR1",24.459,"B",0.496535170000016
"RNM35_20240715_070000.wav","PRTR2",24.9724,"B",0.690099727000188
"RNM35_20240715_070000.wav","PRTR1",25.7095,"B",0.681683876999841
"RNM35_20240715_070000.wav","PRTR2",26.5511,"C",0.656436324999959
"RNM35_20240715_070000.wav","PRTR3",27.6761,"B",0.791089930999988
"RNM35_20240715_070000.wav","PRTR1",31.4111,"B",0.706931427999962
"RNM35_20240715_070000.wav","PRTR1",33.0556,"C",0.749010679000094
"RNM35_20240715_070000.wav","PRTR1",33.7457,"B",0.54703027100004
"RNM35_20240715_070000.wav","PRTR1",39.1915,"B",0.892080135000015
"RNM35_20240715_070000.wav","PRTR1",40.2771,"B",0.437624216999893
"RNM35_20240715_070000.wav","PRTR2",40.491,"B",0.723763127999973
"RNM35_20240715_070000.wav","PRTR2",41.3326,"C",0.446040067000013
"RNM35_20240715_070000.wav","PRTR3",41.484,"C",0.757426528999986
"RNM35_20240715_070000.wav","PRTR3",40.7516,"C",0.403960814999891
"RNM35_20240715_070000.wav","PRTR1",40.9283,"B",0.252475510000068
"RNM35_20240715_070000.wav","PRTR1",42.4329,"B",0.370297414000106
"RNM35_20240715_070000.wav","PRTR2",42.6601,"C",0.639604624999947
"RNM35_20240715_070000.wav","PRTR1",43.1061,"A",0.555446120999932
"RNM35_20240715_070000.wav","PRTR1",43.8854,"A",0.95940693700004
"RNM35_20240715_070000.wav","PRTR2",45.1225,"A",0.833169183000109
